2020-06-29 15:16:54,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know why these aren\xe2\x80\x99t trending anymore, but across the country #BlackLivesMatter protests haven\xe2\x80\x99t stopped.\n\nThis\xe2\x80\xa6'"
2020-06-29 15:16:54,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know why these aren\xe2\x80\x99t trending anymore, but across the country #BlackLivesMatter protests haven\xe2\x80\x99t stopped.\n\nThis\xe2\x80\xa6'"
2020-06-29 15:16:54,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know why these aren\xe2\x80\x99t trending anymore, but across the country #BlackLivesMatter protests haven\xe2\x80\x99t stopped.\n\nThis\xe2\x80\xa6'"
2020-06-29 15:16:54,"b'RT @laurenistiredok: **PLEASE RETWEET** Elijah Weatherspoon has been missing since June 25, 2020. He went on a boat where he was the only b\xe2\x80\xa6'"
2020-06-29 15:16:54,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:54,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:54,"b'RT @laurenistiredok: **PLEASE RETWEET** Elijah Weatherspoon has been missing since June 25, 2020. He went on a boat where he was the only b\xe2\x80\xa6'"
2020-06-29 15:16:54,b'RT @AttorneyCrump: George Floyd\xe2\x80\x99s death should\xe2\x80\x99ve been a WAKE UP call to police officers NATIONWIDE.. Yet they are STILL on our necks!! Sgt\xe2\x80\xa6'
2020-06-29 15:16:53,"b'RT @MrAndyNgo: Another person was reportedly killed at the Seattle ""Autonomous Zone"" tonight. Some on the ground say the person was shot an\xe2\x80\xa6'"
2020-06-29 15:16:53,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know why these aren\xe2\x80\x99t trending anymore, but across the country #BlackLivesMatter protests haven\xe2\x80\x99t stopped.\n\nThis\xe2\x80\xa6'"
2020-06-29 15:16:53,b'RT @AttorneyCrump: George Floyd\xe2\x80\x99s death should\xe2\x80\x99ve been a WAKE UP call to police officers NATIONWIDE.. Yet they are STILL on our necks!! Sgt\xe2\x80\xa6'
2020-06-29 15:16:53,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know how #BlackLivesMatter protests stopped showing up on our TLs, but there were protests today in:\n\nNYC\nPhilly\xe2\x80\xa6'"
2020-06-29 15:16:52,"b""RT @NWSL: \xf0\x9f\x93\xa3 In case you haven't heard, #BlackLivesMatter \xf0\x9f\x93\xa3 https://t.co/SBQkmCbBbL"""
2020-06-29 15:16:52,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:52,b'Had to do it #BlackLivesMatter #BLM #SayTheirNames https://t.co/XkQ0p1V2wp'
2020-06-29 15:16:52,"b'RT @johncardillo: Again, #BlackLivesMatter has nothing to do with saving black lives.\n\nIt\xe2\x80\x99s about blacks being able to commit as much viole\xe2\x80\xa6'"
2020-06-29 15:16:52,b'RT @NicolettexBond: The fact that the sex industry tolerates racism (white escorts saying \xe2\x80\x9cNo AA\xe2\x80\x9d; lower rates for Black SW; black dancers\xe2\x80\xa6'
2020-06-29 15:16:52,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know why these aren\xe2\x80\x99t trending anymore, but across the country #BlackLivesMatter protests haven\xe2\x80\x99t stopped.\n\nThis\xe2\x80\xa6'"
2020-06-29 15:16:52,"b'RT @laurenistiredok: **PLEASE RETWEET** Elijah Weatherspoon has been missing since June 25, 2020. He went on a boat where he was the only b\xe2\x80\xa6'"
2020-06-29 15:16:51,"b'RT @MrAndyNgo: Another person was reportedly killed at the Seattle ""Autonomous Zone"" tonight. Some on the ground say the person was shot an\xe2\x80\xa6'"
2020-06-29 15:16:51,b'RT @skiermichael: Equal rights for others does not mean less rights for you. It\xe2\x80\x99s not pie. #BlackLivesMatter  #EqualityForAl'
2020-06-29 15:16:51,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:51,"b'RT @AaronBastani: Two UK celebrities who wore blackface are now authorities on racism, while the (white) leader of Labour labels #blacklive\xe2\x80\xa6'"
2020-06-29 15:16:50,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:50,"b'RT @laurenistiredok: **PLEASE RETWEET** Elijah Weatherspoon has been missing since June 25, 2020. He went on a boat where he was the only b\xe2\x80\xa6'"
2020-06-29 15:16:50,"b'RT @atrupar: Dan Crenshaw and Brian Kilmeade blame Texas coronavirus spike on #BlackLivesMatter protesters, not the state reopening busines\xe2\x80\xa6'"
2020-06-29 15:16:49,b'RT @zenmagafrica: Here are 2 more looks from 10 of our favorite looks on Esther \xf0\x9f\xa4\x8e\xf0\x9f\xa4\x8e\xf0\x9f\xa4\x8e\xf0\x9f\xa4\x8e\xf0\x9f\xa4\x8e\xf0\x9f\xa4\x8e.... visit our IG page and drop a \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f comment on t\xe2\x80\xa6'
2020-06-29 15:16:49,"b'RT @laurenistiredok: **PLEASE RETWEET** Elijah Weatherspoon has been missing since June 25, 2020. He went on a boat where he was the only b\xe2\x80\xa6'"
2020-06-29 15:16:49,b'@JackPosobiec Oh FOCK!!! #now you #BlackTransLivesMatter and #BlackLivesMatter people are going to see how rioting\xe2\x80\xa6 https://t.co/mRfxYMTQtp'
2020-06-29 15:16:49,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know why these aren\xe2\x80\x99t trending anymore, but across the country #BlackLivesMatter protests haven\xe2\x80\x99t stopped.\n\nThis\xe2\x80\xa6'"
2020-06-29 15:16:49,b'RT @AttorneyCrump: George Floyd\xe2\x80\x99s death should\xe2\x80\x99ve been a WAKE UP call to police officers NATIONWIDE.. Yet they are STILL on our necks!! Sgt\xe2\x80\xa6'
2020-06-29 15:16:49,b'RT @just_a_walk: Am I supposed to feel sympathy for Mark and Patty McCloskey who pull guns on unarmed protesters and literally live in a pa\xe2\x80\xa6'
2020-06-29 15:16:49,b'RT @khoaphan: \xe2\x80\x9cI am sorry that in the last 10 days you have felt just a little bit uncomfy\xe2\x80\x9d \xf0\x9f\x98\x82\xf0\x9f\x91\x8f\n\nWow Riley Calloway clapping back at the #Ka\xe2\x80\xa6'
2020-06-29 15:16:49,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
